[Measurement conditions],,,,,
Sample identification,,,,,
Comment - 1,"Configuration=Reflection-transmission spinner, Owner=User-1, Creation date=12/4/2012 10:13:13 AM",,,,
Comment - 2,Goniometer=Theta/Theta; Minimum step size 2Theta:0.0001; Minimum step size Omega:0.0001,,,,
Comment - 3,Sample stage=Reflection-transmission spinner; Minimum step size Phi:0.1,,,,
Comment - 4,Diffractometer system=EMPYREAN,,,,
Comment - 5,"Measurement program=C:\PANalytical\Data Collector\Programs\PI Lorenzo Mangolini\BrandonWagner_Mg.xrdmp, Identifier={9EE36770-7A59-4EAA-85D0-90E43AFBFC91}",,,,
Anode material,Cu,,,,
K-Alpha1 wavelength,1.540598,,,,
K-Alpha2 wavelength,1.544426,,,,
Ratio K-Alpha2/K-Alpha1,0.5,,,,
Divergence slit,Fixed,0.76mm,,,
Monochromator used,NO,,,,
Generator voltage,45,,,,
Tube current,40,,,,
File date and time,4/5/2023 15:47,,,,
Unit cell,,,,,
h k l, 0 0 0,,,,
Scan axis,Gonio,,,,
Scan range,20,79.99226154,,,
Scan step size,0.0393908,,,,
No. of points,1523,,,,
Scan type,CONTINUOUS,,,,
Phi,208.5,,,,
Time per step,45.135,,,,
[Scan points],,,,,
Angle, TimePerStep, Intensity, ESD,,
20.01969542,45.135,528,22.9783,7384,0.071505959
20.05908627,45.135,566,23.7908,,0.076652221
20.09847712,45.135,522,22.8473,,0.070693391
20.13786796,45.135,527,22.9565,,0.071370531
20.17725881,45.135,482,21.9545,,0.065276273
20.21664966,45.135,491,22.1585,,0.066495125
20.25604051,45.135,493,22.2036,,0.06676598
20.29543136,45.135,485,22.0227,,0.065682557
20.3348222,45.135,493,22.2036,,0.06676598
20.37421305,45.135,491,22.1585,,0.066495125
20.4136039,45.135,478,21.8632,,0.064734561
20.45299475,45.135,516,22.7156,,0.069880823
20.4923856,45.135,514,22.6716,,0.069609967
20.53177644,45.135,466,21.587,,0.063109426
20.57116729,45.135,498,22.3159,,0.06744312
20.61055814,45.135,474,21.7715,,0.064192849
20.64994899,45.135,497,22.2935,,0.067307692
20.68933984,45.135,539,23.2164,,0.072995666
20.72873069,45.135,519,22.7816,,0.070287107
20.76812153,45.135,515,22.6936,,0.069745395
20.80751238,45.135,520,22.8035,,0.070422535
20.84690323,45.135,480,21.9089,,0.065005417
20.88629408,45.135,480,21.9089,,0.065005417
20.92568493,45.135,500,22.3607,,0.067713976
20.96507577,45.135,500,22.3607,,0.067713976
21.00446662,45.135,498,22.3159,,0.06744312
21.04385747,45.135,509,22.561,,0.068932828
21.08324832,45.135,463,21.5174,,0.062703142
21.12263917,45.135,472,21.7256,,0.063921993
21.16203001,45.135,451,21.2368,,0.061078007
21.20142086,45.135,473,21.7486,,0.064057421
21.24081171,45.135,465,21.5639,,0.062973998
21.28020256,45.135,472,21.7256,,0.063921993
21.31959341,45.135,450,21.2132,,0.060942579
21.35898425,45.135,481,21.9317,,0.065140845
21.3983751,45.135,430,20.7364,,0.05823402
21.43776595,45.135,456,21.3542,,0.061755146
21.4771568,45.135,470,21.6795,,0.063651138
21.51654765,45.135,470,21.6795,,0.063651138
21.55593849,45.135,445,21.095,,0.060265439
21.59532934,45.135,463,21.5174,,0.062703142
21.63472019,45.135,452,21.2603,,0.061213434
21.67411104,45.135,478,21.8632,,0.064734561
21.71350189,45.135,499,22.3383,,0.067578548
21.75289273,45.135,467,21.6102,,0.063244854
21.79228358,45.135,461,21.4709,,0.062432286
21.83167443,45.135,470,21.6795,,0.063651138
21.87106528,45.135,491,22.1585,,0.066495125
21.91045613,45.135,469,21.6564,,0.06351571
21.94984697,45.135,491,22.1585,,0.066495125
21.98923782,45.135,437,20.9045,,0.059182015
22.02862867,45.135,452,21.2603,,0.061213434
22.06801952,45.135,493,22.2036,,0.06676598
22.10741037,45.135,470,21.6795,,0.063651138
22.14680121,45.135,455,21.3307,,0.061619718
22.18619206,45.135,487,22.0681,,0.065953413
22.22558291,45.135,461,21.4709,,0.062432286
22.26497376,45.135,463,21.5174,,0.062703142
22.30436461,45.135,477,21.8403,,0.064599133
22.34375545,45.135,472,21.7256,,0.063921993
22.3831463,45.135,449,21.1896,,0.060807151
22.42253715,45.135,464,21.5407,,0.06283857
22.461928,45.135,462,21.4942,,0.062567714
22.50131885,45.135,437,20.9045,,0.059182015
22.54070969,45.135,439,20.9523,,0.059452871
22.58010054,45.135,419,20.4695,,0.056744312
22.61949139,45.135,485,22.0227,,0.065682557
22.65888224,45.135,421,20.5183,,0.057015168
22.69827309,45.135,417,20.4206,,0.056473456
22.73766393,45.135,465,21.5639,,0.062973998
22.77705478,45.135,392,19.799,,0.053087757
22.81644563,45.135,439,20.9523,,0.059452871
22.85583648,45.135,447,21.1424,,0.060536295
22.89522733,45.135,430,20.7364,,0.05823402
22.93461817,45.135,415,20.3715,,0.0562026
22.97400902,45.135,454,21.3073,,0.06148429
23.01339987,45.135,424,20.5913,,0.057421452
23.05279072,45.135,452,21.2603,,0.061213434
23.09218157,45.135,464,21.5407,,0.06283857
23.13157241,45.135,432,20.7846,,0.058504875
23.17096326,45.135,432,20.7846,,0.058504875
23.21035411,45.135,417,20.4206,,0.056473456
23.24974496,45.135,408,20.199,,0.055254605
23.28913581,45.135,408,20.199,,0.055254605
23.32852665,45.135,429,20.7123,,0.058098592
23.3679175,45.135,429,20.7123,,0.058098592
23.40730835,45.135,460,21.4476,,0.062296858
23.4466992,45.135,401,20.025,,0.054306609
23.48609005,45.135,441,21,,0.059723727
23.5254809,45.135,398,19.9499,,0.053900325
23.56487174,45.135,453,21.2838,,0.061348862
23.60426259,45.135,472,21.7256,,0.063921993
23.64365344,45.135,391,19.7737,,0.052952329
23.68304429,45.135,393,19.8242,,0.053223185
23.72243514,45.135,459,21.4243,,0.06216143
23.76182598,45.135,415,20.3715,,0.0562026
23.80121683,45.135,446,21.1187,,0.060400867
23.84060768,45.135,416,20.3961,,0.056338028
23.87999853,45.135,419,20.4695,,0.056744312
23.91938938,45.135,438,20.9284,,0.059317443
23.95878022,45.135,424,20.5913,,0.057421452
23.99817107,45.135,449,21.1896,,0.060807151
24.03756192,45.135,426,20.6398,,0.057692308
24.07695277,45.135,415,20.3715,,0.0562026
24.11634362,45.135,444,21.0713,,0.060130011
24.15573446,45.135,419,20.4695,,0.056744312
24.19512531,45.135,405,20.1246,,0.054848321
24.23451616,45.135,431,20.7605,,0.058369447
24.27390701,45.135,408,20.199,,0.055254605
24.31329786,45.135,421,20.5183,,0.057015168
24.3526887,45.135,419,20.4695,,0.056744312
24.39207955,45.135,398,19.9499,,0.053900325
24.4314704,45.135,446,21.1187,,0.060400867
24.47086125,45.135,407,20.1742,,0.055119177
24.5102521,45.135,428,20.6882,,0.057963164
24.54964294,45.135,461,21.4709,,0.062432286
24.58903379,45.135,386,19.6469,,0.05227519
24.62842464,45.135,451,21.2368,,0.061078007
24.66781549,45.135,430,20.7364,,0.05823402
24.70720634,45.135,423,20.567,,0.057286024
24.74659718,45.135,456,21.3542,,0.061755146
24.78598803,45.135,420,20.4939,,0.05687974
24.82537888,45.135,380,19.4936,,0.051462622
24.86476973,45.135,389,19.7231,,0.052681473
24.90416058,45.135,424,20.5913,,0.057421452
24.94355142,45.135,398,19.9499,,0.053900325
24.98294227,45.135,424,20.5913,,0.057421452
25.02233312,45.135,389,19.7231,,0.052681473
25.06172397,45.135,410,20.2485,,0.05552546
25.10111482,45.135,425,20.6155,,0.05755688
25.14050566,45.135,425,20.6155,,0.05755688
25.17989651,45.135,394,19.8494,,0.053358613
25.21928736,45.135,403,20.0749,,0.054577465
25.25867821,45.135,428,20.6882,,0.057963164
25.29806906,45.135,443,21.0476,,0.059994583
25.3374599,45.135,420,20.4939,,0.05687974
25.37685075,45.135,440,20.9762,,0.059588299
25.4162416,45.135,447,21.1424,,0.060536295
25.45563245,45.135,443,21.0476,,0.059994583
25.4950233,45.135,408,20.199,,0.055254605
25.53441414,45.135,391,19.7737,,0.052952329
25.57380499,45.135,399,19.975,,0.054035753
25.61319584,45.135,365,19.105,,0.049431203
25.65258669,45.135,443,21.0476,,0.059994583
25.69197754,45.135,398,19.9499,,0.053900325
25.73136838,45.135,395,19.8746,,0.053494041
25.77075923,45.135,362,19.0263,,0.049024919
25.81015008,45.135,402,20.0499,,0.054442037
25.84954093,45.135,378,19.4422,,0.051191766
25.88893178,45.135,415,20.3715,,0.0562026
25.92832262,45.135,433,20.8087,,0.058640303
25.96771347,45.135,387,19.6723,,0.052410618
26.00710432,45.135,387,19.6723,,0.052410618
26.04649517,45.135,395,19.8746,,0.053494041
26.08588602,45.135,412,20.2978,,0.055796316
26.12527686,45.135,428,20.6882,,0.057963164
26.16466771,45.135,369,19.2094,,0.049972914
26.20405856,45.135,380,19.4936,,0.051462622
26.24344941,45.135,406,20.1494,,0.054983749
26.28284026,45.135,399,19.975,,0.054035753
26.32223111,45.135,420,20.4939,,0.05687974
26.36162195,45.135,422,20.5426,,0.057150596
26.4010128,45.135,389,19.7231,,0.052681473
26.44040365,45.135,411,20.2731,,0.055660888
26.4797945,45.135,385,19.6214,,0.052139762
26.51918535,45.135,394,19.8494,,0.053358613
26.55857619,45.135,395,19.8746,,0.053494041
26.59796704,45.135,431,20.7605,,0.058369447
26.63735789,45.135,389,19.7231,,0.052681473
26.67674874,45.135,393,19.8242,,0.053223185
26.71613959,45.135,397,19.9249,,0.053764897
26.75553043,45.135,403,20.0749,,0.054577465
26.79492128,45.135,375,19.3649,,0.050785482
26.83431213,45.135,359,18.9473,,0.048618635
26.87370298,45.135,423,20.567,,0.057286024
26.91309383,45.135,393,19.8242,,0.053223185
26.95248467,45.135,408,20.199,,0.055254605
26.99187552,45.135,366,19.1311,,0.049566631
27.03126637,45.135,436,20.8806,,0.059046587
27.07065722,45.135,409,20.2237,,0.055390033
27.11004807,45.135,410,20.2485,,0.05552546
27.14943891,45.135,408,20.199,,0.055254605
27.18882976,45.135,419,20.4695,,0.056744312
27.22822061,45.135,409,20.2237,,0.055390033
27.26761146,45.135,396,19.8997,,0.053629469
27.30700231,45.135,454,21.3073,,0.06148429
27.34639315,45.135,414,20.347,,0.056067172
27.385784,45.135,404,20.0998,,0.054712893
27.42517485,45.135,381,19.5192,,0.05159805
27.4645657,45.135,381,19.5192,,0.05159805
27.50395655,45.135,409,20.2237,,0.055390033
27.54334739,45.135,382,19.5448,,0.051733478
27.58273824,45.135,418,20.445,,0.056608884
27.62212909,45.135,429,20.7123,,0.058098592
27.66151994,45.135,423,20.567,,0.057286024
27.70091079,45.135,459,21.4243,,0.06216143
27.74030163,45.135,450,21.2132,,0.060942579
27.77969248,45.135,414,20.347,,0.056067172
27.81908333,45.135,484,22,,0.065547129
27.85847418,45.135,552,23.4947,,0.07475623
27.89786503,45.135,525,22.9129,,0.071099675
27.93725587,45.135,648,25.4558,,0.087757313
27.97664672,45.135,610,24.6982,,0.082611051
28.01603757,45.135,638,25.2587,,0.086403034
28.05542842,45.135,572,23.9165,,0.077464789
28.09481927,45.135,584,24.1661,,0.079089924
28.13421011,45.135,545,23.3452,,0.073808234
28.17360096,45.135,517,22.7376,,0.070016251
28.21299181,45.135,460,21.4476,,0.062296858
28.25238266,45.135,465,21.5639,,0.062973998
28.29177351,45.135,475,21.7945,,0.064328277
28.33116435,45.135,446,21.1187,,0.060400867
28.3705552,45.135,414,20.347,,0.056067172
28.40994605,45.135,427,20.664,,0.057827736
28.4493369,45.135,393,19.8242,,0.053223185
28.48872775,45.135,425,20.6155,,0.05755688
28.52811859,45.135,422,20.5426,,0.057150596
28.56750944,45.135,373,19.3132,,0.050514626
28.60690029,45.135,393,19.8242,,0.053223185
28.64629114,45.135,382,19.5448,,0.051733478
28.68568199,45.135,409,20.2237,,0.055390033
28.72507283,45.135,389,19.7231,,0.052681473
28.76446368,45.135,418,20.445,,0.056608884
28.80385453,45.135,347,18.6279,,0.046993499
28.84324538,45.135,394,19.8494,,0.053358613
28.88263623,45.135,384,19.5959,,0.052004334
28.92202708,45.135,386,19.6469,,0.05227519
28.96141792,45.135,396,19.8997,,0.053629469
29.00080877,45.135,397,19.9249,,0.053764897
29.04019962,45.135,394,19.8494,,0.053358613
29.07959047,45.135,361,19,,0.048889491
29.11898132,45.135,384,19.5959,,0.052004334
29.15837216,45.135,377,19.4165,,0.051056338
29.19776301,45.135,342,18.4932,,0.04631636
29.23715386,45.135,414,20.347,,0.056067172
29.27654471,45.135,385,19.6214,,0.052139762
29.31593556,45.135,383,19.5704,,0.051868906
29.3553264,45.135,398,19.9499,,0.053900325
29.39471725,45.135,382,19.5448,,0.051733478
29.4341081,45.135,389,19.7231,,0.052681473
29.47349895,45.135,342,18.4932,,0.04631636
29.5128898,45.135,400,20,,0.054171181
29.55228064,45.135,376,19.3907,,0.05092091
29.59167149,45.135,369,19.2094,,0.049972914
29.63106234,45.135,390,19.7484,,0.052816901
29.67045319,45.135,386,19.6469,,0.05227519
29.70984404,45.135,326,18.0555,,0.044149512
29.74923488,45.135,368,19.1833,,0.049837486
29.78862573,45.135,385,19.6214,,0.052139762
29.82801658,45.135,382,19.5448,,0.051733478
29.86740743,45.135,379,19.4679,,0.051327194
29.90679828,45.135,336,18.3303,,0.045503792
29.94618912,45.135,364,19.0788,,0.049295775
29.98557997,45.135,362,19.0263,,0.049024919
30.02497082,45.135,357,18.8944,,0.048347779
30.06436167,45.135,364,19.0788,,0.049295775
30.10375252,45.135,357,18.8944,,0.048347779
30.14314336,45.135,363,19.0526,,0.049160347
30.18253421,45.135,370,19.2354,,0.050108342
30.22192506,45.135,369,19.2094,,0.049972914
30.26131591,45.135,342,18.4932,,0.04631636
30.30070676,45.135,348,18.6548,,0.047128927
30.3400976,45.135,345,18.5742,,0.046722644
30.37948845,45.135,352,18.7617,,0.047670639
30.4188793,45.135,366,19.1311,,0.049566631
30.45827015,45.135,346,18.6011,,0.046858072
30.497661,45.135,372,19.2873,,0.050379198
30.53705184,45.135,389,19.7231,,0.052681473
30.57644269,45.135,364,19.0788,,0.049295775
30.61583354,45.135,407,20.1742,,0.055119177
30.65522439,45.135,402,20.0499,,0.054442037
30.69461524,45.135,367,19.1572,,0.049702059
30.73400608,45.135,345,18.5742,,0.046722644
30.77339693,45.135,389,19.7231,,0.052681473
30.81278778,45.135,386,19.6469,,0.05227519
30.85217863,45.135,360,18.9737,,0.048754063
30.89156948,45.135,355,18.8414,,0.048076923
30.93096032,45.135,336,18.3303,,0.045503792
30.97035117,45.135,338,18.3848,,0.045774648
31.00974202,45.135,340,18.4391,,0.046045504
31.04913287,45.135,360,18.9737,,0.048754063
31.08852372,45.135,390,19.7484,,0.052816901
31.12791456,45.135,406,20.1494,,0.054983749
31.16730541,45.135,393,19.8242,,0.053223185
31.20669626,45.135,393,19.8242,,0.053223185
31.24608711,45.135,381,19.5192,,0.05159805
31.28547796,45.135,350,18.7083,,0.047399783
31.3248688,45.135,362,19.0263,,0.049024919
31.36425965,45.135,365,19.105,,0.049431203
31.4036505,45.135,376,19.3907,,0.05092091
31.44304135,45.135,338,18.3848,,0.045774648
31.4824322,45.135,368,19.1833,,0.049837486
31.52182304,45.135,420,20.4939,,0.05687974
31.56121389,45.135,389,19.7231,,0.052681473
31.60060474,45.135,384,19.5959,,0.052004334
31.63999559,45.135,377,19.4165,,0.051056338
31.67938644,45.135,383,19.5704,,0.051868906
31.71877729,45.135,388,19.6977,,0.052546046
31.75816813,45.135,378,19.4422,,0.051191766
31.79755898,45.135,400,20,,0.054171181
31.83694983,45.135,390,19.7484,,0.052816901
31.87634068,45.135,415,20.3715,,0.0562026
31.91573153,45.135,390,19.7484,,0.052816901
31.95512237,45.135,441,21,,0.059723727
31.99451322,45.135,438,20.9284,,0.059317443
32.03390407,45.135,522,22.8473,,0.070693391
32.07329492,45.135,580,24.0832,,0.078548212
32.11268577,45.135,734,27.0924,,0.099404117
32.15207661,45.135,1107,33.2716,,0.149918743
32.19146746,45.135,1687,41.0731,,0.228466956
32.23085831,45.135,2227,47.1911,,0.30159805
32.27024916,45.135,2422,49.2138,,0.328006501
32.30964001,45.135,2110,45.9347,,0.285752979
32.34903085,45.135,1690,41.1096,,0.228873239
32.3884217,45.135,1165,34.1321,,0.157773564
32.42781255,45.135,733,27.074,,0.099268689
32.4672034,45.135,570,23.8747,,0.077193933
32.50659425,45.135,458,21.4009,,0.062026002
32.54598509,45.135,436,20.8806,,0.059046587
32.58537594,45.135,419,20.4695,,0.056744312
32.62476679,45.135,441,21,,0.059723727
32.66415764,45.135,383,19.5704,,0.051868906
32.70354849,45.135,422,20.5426,,0.057150596
32.74293933,45.135,346,18.6011,,0.046858072
32.78233018,45.135,373,19.3132,,0.050514626
32.82172103,45.135,362,19.0263,,0.049024919
32.86111188,45.135,378,19.4422,,0.051191766
32.90050273,45.135,388,19.6977,,0.052546046
32.93989357,45.135,397,19.9249,,0.053764897
32.97928442,45.135,383,19.5704,,0.051868906
33.01867527,45.135,400,20,,0.054171181
33.05806612,45.135,368,19.1833,,0.049837486
33.09745697,45.135,387,19.6723,,0.052410618
33.13684781,45.135,401,20.025,,0.054306609
33.17623866,45.135,394,19.8494,,0.053358613
33.21562951,45.135,407,20.1742,,0.055119177
33.25502036,45.135,389,19.7231,,0.052681473
33.29441121,45.135,380,19.4936,,0.051462622
33.33380205,45.135,359,18.9473,,0.048618635
33.3731929,45.135,393,19.8242,,0.053223185
33.41258375,45.135,363,19.0526,,0.049160347
33.4519746,45.135,386,19.6469,,0.05227519
33.49136545,45.135,372,19.2873,,0.050379198
33.53075629,45.135,340,18.4391,,0.046045504
33.57014714,45.135,388,19.6977,,0.052546046
33.60953799,45.135,371,19.2614,,0.05024377
33.64892884,45.135,349,18.6815,,0.047264355
33.68831969,45.135,426,20.6398,,0.057692308
33.72771053,45.135,362,19.0263,,0.049024919
33.76710138,45.135,371,19.2614,,0.05024377
33.80649223,45.135,393,19.8242,,0.053223185
33.84588308,45.135,398,19.9499,,0.053900325
33.88527393,45.135,398,19.9499,,0.053900325
33.92466477,45.135,404,20.0998,,0.054712893
33.96405562,45.135,381,19.5192,,0.05159805
34.00344647,45.135,425,20.6155,,0.05755688
34.04283732,45.135,437,20.9045,,0.059182015
34.08222817,45.135,409,20.2237,,0.055390033
34.12161901,45.135,385,19.6214,,0.052139762
34.16100986,45.135,420,20.4939,,0.05687974
34.20040071,45.135,509,22.561,,0.068932828
34.23979156,45.135,522,22.8473,,0.070693391
34.27918241,45.135,592,24.3311,,0.080173348
34.31857325,45.135,771,27.7669,,0.104414951
34.3579641,45.135,1057,32.5115,,0.143147346
34.39735495,45.135,1516,38.9358,,0.205308776
34.4367458,45.135,2162,46.4973,,0.292795233
34.47613665,45.135,2359,48.5695,,0.31947454
34.5155275,45.135,2300,47.9583,,0.31148429
34.55491834,45.135,1848,42.9884,,0.250270856
34.59430919,45.135,1381,37.1618,,0.187026002
34.63370004,45.135,1028,32.0624,,0.139219935
34.67309089,45.135,714,26.7208,,0.096695558
34.71248174,45.135,587,24.2281,,0.079496208
34.75187258,45.135,492,22.1811,,0.066630553
34.79126343,45.135,424,20.5913,,0.057421452
34.83065428,45.135,466,21.587,,0.063109426
34.87004513,45.135,400,20,,0.054171181
34.90943598,45.135,436,20.8806,,0.059046587
34.94882682,45.135,378,19.4422,,0.051191766
34.98821767,45.135,398,19.9499,,0.053900325
35.02760852,45.135,415,20.3715,,0.0562026
35.06699937,45.135,371,19.2614,,0.05024377
35.10639022,45.135,411,20.2731,,0.055660888
35.14578106,45.135,424,20.5913,,0.057421452
35.18517191,45.135,389,19.7231,,0.052681473
35.22456276,45.135,397,19.9249,,0.053764897
35.26395361,45.135,400,20,,0.054171181
35.30334446,45.135,383,19.5704,,0.051868906
35.3427353,45.135,426,20.6398,,0.057692308
35.38212615,45.135,419,20.4695,,0.056744312
35.421517,45.135,416,20.3961,,0.056338028
35.46090785,45.135,425,20.6155,,0.05755688
35.5002987,45.135,484,22,,0.065547129
35.53968954,45.135,454,21.3073,,0.06148429
35.57908039,45.135,463,21.5174,,0.062703142
35.61847124,45.135,472,21.7256,,0.063921993
35.65786209,45.135,526,22.9347,,0.071235103
35.69725294,45.135,581,24.1039,,0.07868364
35.73664378,45.135,560,23.6643,,0.075839653
35.77603463,45.135,565,23.7697,,0.076516793
35.81542548,45.135,617,24.8395,,0.083559047
35.85481633,45.135,666,25.807,,0.090195016
35.89420718,45.135,630,25.0998,,0.08531961
35.93359802,45.135,563,23.7276,,0.076245937
35.97298887,45.135,549,23.4307,,0.074349946
36.01237972,45.135,587,24.2281,,0.079496208
36.05177057,45.135,517,22.7376,,0.070016251
36.09116142,45.135,514,22.6716,,0.069609967
36.13055226,45.135,507,22.5167,,0.068661972
36.16994311,45.135,512,22.6274,,0.069339112
36.20933396,45.135,505,22.4722,,0.068391116
36.24872481,45.135,509,22.561,,0.068932828
36.28811566,45.135,568,23.8328,,0.076923077
36.3275065,45.135,563,23.7276,,0.076245937
36.36689735,45.135,663,25.7488,,0.089788732
36.4062882,45.135,838,28.9482,,0.113488624
36.44567905,45.135,999,31.607,,0.135292524
36.4850699,45.135,1253,35.3977,,0.169691224
36.52446074,45.135,1661,40.7554,,0.224945829
36.56385159,45.135,2547,50.4678,,0.344934995
36.60324244,45.135,4224,64.9923,,0.572047671
36.64263329,45.135,6250,79.0569,,0.846424702
36.68202414,45.135,7384,85.9302,,1
36.72141498,45.135,7116,84.3564,,0.963705309
36.76080583,45.135,6243,79.0127,,0.845476706
36.80019668,45.135,4480,66.9328,,0.606717226
36.83958753,45.135,3027,55.0182,,0.409940412
36.87897838,45.135,1852,43.0349,,0.250812568
36.91836922,45.135,1239,35.1994,,0.167795233
36.95776007,45.135,915,30.249,,0.123916576
36.99715092,45.135,762,27.6043,,0.1031961
37.03654177,45.135,653,25.5539,,0.088434453
37.07593262,45.135,559,23.6432,,0.075704225
37.11532347,45.135,549,23.4307,,0.074349946
37.15471431,45.135,506,22.4944,,0.068526544
37.19410516,45.135,468,21.6333,,0.063380282
37.23349601,45.135,449,21.1896,,0.060807151
37.27288686,45.135,444,21.0713,,0.060130011
37.31227771,45.135,453,21.2838,,0.061348862
37.35166855,45.135,449,21.1896,,0.060807151
37.3910594,45.135,406,20.1494,,0.054983749
37.43045025,45.135,403,20.0749,,0.054577465
37.4698411,45.135,405,20.1246,,0.054848321
37.50923195,45.135,391,19.7737,,0.052952329
37.54862279,45.135,377,19.4165,,0.051056338
37.58801364,45.135,368,19.1833,,0.049837486
37.62740449,45.135,407,20.1742,,0.055119177
37.66679534,45.135,397,19.9249,,0.053764897
37.70618619,45.135,364,19.0788,,0.049295775
37.74557703,45.135,396,19.8997,,0.053629469
37.78496788,45.135,360,18.9737,,0.048754063
37.82435873,45.135,368,19.1833,,0.049837486
37.86374958,45.135,358,18.9209,,0.048483207
37.90314043,45.135,360,18.9737,,0.048754063
37.94253127,45.135,384,19.5959,,0.052004334
37.98192212,45.135,367,19.1572,,0.049702059
38.02131297,45.135,369,19.2094,,0.049972914
38.06070382,45.135,328,18.1108,,0.044420368
38.10009467,45.135,375,19.3649,,0.050785482
38.13948551,45.135,340,18.4391,,0.046045504
38.17887636,45.135,395,19.8746,,0.053494041
38.21826721,45.135,364,19.0788,,0.049295775
38.25765806,45.135,338,18.3848,,0.045774648
38.29704891,45.135,385,19.6214,,0.052139762
38.33643975,45.135,341,18.4662,,0.046180932
38.3758306,45.135,343,18.5203,,0.046451788
38.41522145,45.135,329,18.1384,,0.044555796
38.4546123,45.135,331,18.1934,,0.044826652
38.49400315,45.135,363,19.0526,,0.049160347
38.53339399,45.135,348,18.6548,,0.047128927
38.57278484,45.135,342,18.4932,,0.04631636
38.61217569,45.135,381,19.5192,,0.05159805
38.65156654,45.135,374,19.3391,,0.050650054
38.69095739,45.135,331,18.1934,,0.044826652
38.73034823,45.135,368,19.1833,,0.049837486
38.76973908,45.135,339,18.412,,0.045910076
38.80912993,45.135,355,18.8414,,0.048076923
38.84852078,45.135,351,18.735,,0.047535211
38.88791163,45.135,310,17.6068,,0.041982665
38.92730247,45.135,323,17.9722,,0.043743229
38.96669332,45.135,348,18.6548,,0.047128927
39.00608417,45.135,337,18.3576,,0.04563922
39.04547502,45.135,338,18.3848,,0.045774648
39.08486587,45.135,350,18.7083,,0.047399783
39.12425671,45.135,295,17.1756,,0.039951246
39.16364756,45.135,313,17.6918,,0.042388949
39.20303841,45.135,322,17.9444,,0.043607801
39.24242926,45.135,325,18.0278,,0.044014085
39.28182011,45.135,347,18.6279,,0.046993499
